player_id,batter_atbats,batter_homeruns,batter_ops,batter_runs,batter_rbi,batter_average,pitcher_innings,pitcher_wins,pitcher_losses,pitcher_era,pitcher_whip,pitcher_saves,pitcher_strikeouts,war,allstar_apps,in_hall_of_fame
easlemi01,3677,118,0.803,465,522,0.293,0,0,0,0,0,0,0,13.3,1,0
selbaki01,6165,44,0.789,1066,779,0.293,0,0,0,0,0,0,0,37,0,0
cavarph01,6754,95,0.788,990,920,0.293,0,0,0,0,0,0,0,37,4,0
anderga01,8640,287,0.785,1084,1365,0.293,0,0,0,0,0,0,0,25.7,3,0
brocklo01,10332,149,0.753,1610,900,0.293,0,0,0,0,0,0,0,45.3,6,1
boydbo01,1936,19,0.737,253,175,0.293,0,0,0,0,0,0,0,7.7,0,0
garmsde01,3111,17,0.734,438,328,0.293,0,0,0,0,0,0,0,11.5,0,0
floodcu01,6357,85,0.731,851,636,0.293,0,0,0,0,0,0,0,41.9,3,0
polonlu01,4840,36,0.725,728,405,0.293,0,0,0,0,0,0,0,9,0,0
allendi01,6332,351,0.912,1099,1119,0.292,0,0,0,0,0,0,0,58.7,7,0
lazzeto01,6297,178,0.847,986,1191,0.292,0,0,0,0,0,0,0,47.6,1,1
willicy01,6780,251,0.835,1024,1005,0.292,0,0,0,0,0,0,0,37.5,0,0
youngdm01,4762,171,0.826,648,683,0.292,0,0,0,0,0,0,0,12.2,2,0
higgipi01,6636,140,0.798,930,1075,0.292,0,0,0,0,0,0,0,26,3,0
haasmu01,4303,43,0.761,706,496,0.292,0,0,0,0,0,0,0,12.5,0,0
grohhe01,6074,26,0.757,918,566,0.292,0,0,0,0,0,0,0,48.4,0,0
munsoth01,5344,113,0.756,696,701,0.292,0,0,0,0,0,0,0,46.1,7,0
prattde01,6826,43,0.748,856,970,0.292,0,0,0,0,0,0,0,45.7,0,0
dunlafr01,3974,41,0.746,759,366,0.292,2,0,0,9,3,1,2,37,0,0
mccarto01,5120,44,0.739,1066,732,0.292,70,0,8,5.01,1.59,0,21,14.7,0,1
crossla01,9084,47,0.712,1338,1378,0.292,0,0,0,0,0,0,0,46.5,0,0
gilesbr02,6527,287,0.902,1121,1078,0.291,0,0,0,0,0,0,0,51.1,2,0
burksel01,7232,352,0.873,1253,1206,0.291,0,0,0,0,0,0,0,49.8,2,0
abreubo01,8480,288,0.87,1453,1363,0.291,0,0,0,0,0,0,0,60.2,2,0
cunnijo01,3362,64,0.82,525,436,0.291,0,0,0,0,0,0,0,22.3,2,0
catalfr01,3824,84,0.802,562,457,0.291,0,0,0,0,0,0,0,14.5,0,0
seguida01,4847,139,0.802,683,684,0.291,0,0,0,0,0,0,0,10.4,0,0
muellbi02,4223,85,0.798,663,493,0.291,0,0,0,0,0,0,0,23.9,0,0
mageesh01,7441,83,0.791,1112,1176,0.291,0,0,0,0,0,0,0,59.4,0,0
moseswa01,7356,89,0.78,1124,679,0.291,0,0,0,0,0,0,0,36.5,2,0
henlibu01,2101,40,0.775,258,268,0.291,0,0,0,0,0,0,0,8,0,0
schulfr02,4259,47,0.77,686,593,0.291,0,0,0,0,0,0,0,16.4,0,0
jackstr01,6086,135,0.77,833,929,0.291,0,0,0,0,0,0,0,44,1,1
baergca01,5439,134,0.755,731,774,0.291,0,0,0,0,0,0,0,19.6,3,0
runnepe01,6373,49,0.753,876,630,0.291,0,0,0,0,0,0,0,29.8,5,0
douthta01,4127,29,0.748,665,396,0.291,0,0,0,0,0,0,0,12.7,0,0
meyerch01,2834,14,0.745,276,363,0.291,0,0,0,0,0,0,0,25.2,0,0
hamilda02,4577,51,0.745,707,454,0.291,0,0,0,0,0,0,0,16.7,0,0
pinielo01,5867,102,0.742,651,766,0.291,0,0,0,0,0,0,0,12.4,1,0
barreji01,3306,16,0.738,580,255,0.291,0,0,0,0,0,0,0,19.3,0,0
bentlja01,584,7,0.722,58,71,0.291,714,46,33,4.01,1.43,9,259,5.9,0,0
johnsla03,5379,34,0.72,767,486,0.291,0,0,0,0,0,0,0,30.2,1,0
chaseha01,7417,57,0.71,980,941,0.291,0,0,0,0,0,0,0,22.9,0,0
kentje01,8498,377,0.856,1320,1518,0.29,0,0,0,0,0,0,0,55.4,5,0
willibi01,9350,426,0.853,1410,1475,0.29,0,0,0,0,0,0,0,63.6,6,1
campbbr01,4762,106,0.822,759,766,0.29,0,0,0,0,0,0,0,17.1,0,0
fainfe01,3930,48,0.82,595,570,0.29,0,0,0,0,0,0,0,27.2,5,0
parkeda01,9358,339,0.81,1272,1493,0.29,0,0,0,0,0,0,0,40.1,7,0
mcraeha01,7218,191,0.805,940,1097,0.29,0,0,0,0,0,0,0,27.9,3,0
butlebi03,5105,147,0.795,592,728,0.29,0,0,0,0,0,0,0,11.9,1,0
hargrmi01,5564,80,0.787,783,686,0.29,0,0,0,0,0,0,0,30.4,1,0
flagsir01,4139,40,0.777,644,450,0.29,0,0,0,0,0,0,0,18.5,0,0
diazma02,1881,45,0.767,212,226,0.29,0,0,0,0,0,0,0,3.8,0,0
kellyro01,4797,124,0.767,687,585,0.29,0,0,0,0,0,0,0,20.5,2,0
doylela01,6509,74,0.765,960,793,0.29,0,0,0,0,0,0,0,45.1,0,0
crawfca02,6655,136,0.765,998,766,0.29,0,0,0,0,0,0,0,39.1,4,0
lansfca01,7158,151,0.754,1007,874,0.29,0,0,0,0,0,0,0,40.5,1,0
butlebr01,8180,54,0.753,1359,578,0.29,0,0,0,0,0,0,0,49.7,1,0
thomaro01,5296,7,0.746,1011,299,0.29,2,0,0,4.5,2,0,0,40.7,0,0
eisenji01,3995,52,0.745,492,477,0.29,0,0,0,0,0,0,0,13.2,0,0
grimmch01,7917,79,0.738,908,1078,0.29,0,0,0,0,0,0,0,12.4,0,0
tucketo01,6482,42,0.737,1084,932,0.29,3,0,0,6,2.33,0,2,25.3,0,0
anderjo01,6345,50,0.734,871,978,0.29,0,0,0,0,0,0,0,28.8,0,0
baumhfr01,3477,25,0.731,450,272,0.29,0,0,0,0,0,0,0,8.1,0,0
rayjo01,5188,53,0.724,604,594,0.29,0,0,0,0,0,0,0,24.2,1,0
castilu01,6510,28,0.719,1001,443,0.29,0,0,0,0,0,0,0,29.1,3,0
wolfji01,4959,18,0.715,779,592,0.29,10,0,0,10.8,2.2,0,2,17.5,0,0
glassja01,7033,27,0.711,1164,827,0.29,7,0,0,6.43,2.71,0,3,61.6,0,0
baineha01,9908,384,0.821,1299,1628,0.289,0,0,0,0,0,0,0,38.8,6,1
moonwa01,4843,142,0.816,737,661,0.289,0,0,0,0,0,0,0,24.9,3,0
elliobo01,7141,170,0.815,1064,1195,0.289,0,0,0,0,0,0,0,51,7,0
joynewa01,7127,204,0.802,973,1106,0.289,0,0,0,0,0,0,0,35.8,1,0
colbrgr01,2769,98,0.798,337,422,0.289,0,0,0,0,0,0,0,6.9,0,0
haleod01,3701,73,0.793,551,573,0.289,0,0,0,0,0,0,0,14.8,0,0
mcmanma01,6660,120,0.787,1008,999,0.289,0,0,0,0,0,0,0,34.1,0,0
knoblch01,6366,98,0.784,1132,615,0.289,0,0,0,0,0,0,0,44.6,4,0
soltemo01,3421,83,0.783,503,599,0.289,0,0,0,0,0,0,0,6.5,0,0
walketo04,4554,107,0.783,647,545,0.289,0,0,0,0,0,0,0,10.5,0,0
rolfere01,4827,69,0.773,942,497,0.289,0,0,0,0,0,0,0,29.1,4,0
jeffegr01,5520,126,0.765,761,663,0.289,0,0,0,0,0,0,0,19.4,2,0
reilljo01,4684,69,0.763,898,740,0.289,0,0,0,0,0,0,0,23.4,0,0
mccreto01,2962,27,0.76,465,388,0.289,52,3,2,6.4,1.96,1,14,10.6,0,0
mumphje01,4993,70,0.745,660,575,0.289,0,0,0,0,0,0,0,22.3,1,0
darkal01,7219,126,0.744,1064,757,0.289,1,0,0,18,2,0,0,43.8,3,0
sullibi04,2840,29,0.741,347,388,0.289,0,0,0,0,0,0,0,7.7,0,0
murphda02,5399,44,0.741,705,702,0.289,0,0,0,0,0,0,0,35.7,0,0
gardnla01,6688,27,0.739,867,934,0.289,0,0,0,0,0,0,0,48.3,0,0
bucknbi01,9397,174,0.729,1077,1208,0.289,0,0,0,0,0,0,0,15.1,1,0
grudzma01,7052,90,0.725,946,640,0.289,0,0,0,0,0,0,0,26.5,1,0
schoere01,8479,84,0.724,1223,773,0.289,0,0,0,0,0,0,0,44.5,10,1
uhlege01,1360,9,0.723,172,187,0.289,3119,200,166,3.99,1.41,25,1135,55.7,0,0
severha01,4312,17,0.709,408,539,0.289,0,0,0,0,0,0,0,18.8,0,0
stockmi01,6249,22,0.7,839,696,0.289,0,0,0,0,0,0,0,22.7,0,0
galaran01,8096,399,0.846,1195,1425,0.288,0,0,0,0,0,0,0,31.7,5,0
oneilpa01,7318,281,0.833,1041,1269,0.288,2,0,0,13.5,3,0,2,0,5,0
stoveha01,6153,122,0.823,1495,912,0.288,9,0,0,7,2,0,7,45,0,0
doerrbo01,7093,223,0.823,1094,1247,0.288,0,0,0,0,0,0,0,51.5,9,1
leibeha01,2805,101,0.818,410,518,0.288,9,0,1,6,1.56,0,5,13.3,3,0
smithlo01,5170,98,0.791,909,533,0.288,0,0,0,0,0,0,0,38.5,1,0
magadda01,4159,42,0.767,516,495,0.288,0,0,0,0,0,0,0,21.1,0,0
hoydu01,7115,40,0.76,1429,725,0.288,0,0,0,0,0,0,0,32.5,0,0
jamesdi01,2708,32,0.756,362,266,0.288,0,0,0,0,0,0,0,6.2,0,0
barrebi02,2395,23,0.752,318,328,0.288,5,1,0,7.2,2.2,0,2,6,0,0
fernato01,7911,94,0.746,1057,844,0.288,0,0,0,0,0,0,0,45.3,5,0
kendaja01,7627,75,0.744,1030,744,0.288,0,0,0,0,0,0,0,41.7,3,0
dalryab01,4172,43,0.733,813,407,0.288,0,0,0,0,0,0,0,18.5,0,0
johnsal01,4623,78,0.718,550,525,0.288,0,0,0,0,0,0,0,10,1,0
foxne01,9232,35,0.711,1279,790,0.288,0,0,0,0,0,0,0,49.5,15,1
cravaga01,3951,119,0.858,575,719,0.287,0,0,0,0,0,0,0,33,0,0
smithre06,7033,314,0.855,1123,1092,0.287,0,0,0,0,0,0,0,64.5,7,0
murraed02,11336,504,0.835,1627,1917,0.287,0,0,0,0,0,0,0,68.7,8,1
lopezja01,5319,260,0.828,674,864,0.287,0,0,0,0,0,0,0,29.7,3,0
ziskri01,5144,207,0.819,681,792,0.287,0,0,0,0,0,0,0,25,2,0
boyerke01,7455,282,0.811,1104,1141,0.287,0,0,0,0,0,0,0,62.8,13,0
galanau01,5937,100,0.809,1004,830,0.287,0,0,0,0,0,0,0,45.4,3,0
bluelu01,5904,44,0.803,1151,695,0.287,0,0,0,0,0,0,0,37.5,0,0
clemeja01,4295,77,0.769,619,687,0.287,0,0,0,0,0,0,0,26.8,0,0
burnsge01,7241,41,0.75,1188,611,0.287,0,0,0,0,0,0,0,39.7,0,0
moraljo01,1305,26,0.74,126,207,0.287,0,0,0,0,0,0,0,0.1,0,0
roberda01,2830,47,0.727,366,364,0.287,0,0,0,0,0,0,0,10.5,0,0
wittwh01,4171,18,0.726,632,302,0.287,0,0,0,0,0,0,0,13,0,0
finnelo01,4631,31,0.724,643,494,0.287,0,0,0,0,0,0,0,3.8,1,0
smithja03,4532,40,0.724,783,382,0.287,0,0,0,0,0,0,0,13.6,0,0
grossgr01,3745,7,0.723,449,308,0.287,1,0,0,18,6,0,3,12.4,0,0
murphed02,2373,4,0.72,411,195,0.287,0,0,0,0,0,0,0,9.1,0,0
bigbeca01,4192,17,0.714,629,324,0.287,0,0,0,0,0,0,0,11.7,0,0
redmomi01,2264,13,0.7,208,243,0.287,0,0,0,0,0,0,0,6.3,0,0
mccarja01,4200,8,0.698,551,476,0.287,0,0,0,0,0,0,0,10.4,0,0
holkewa01,4456,24,0.681,464,487,0.287,0,0,0,0,0,0,0,0.1,0,0
ortizda01,8640,541,0.932,1419,1768,0.286,0,0,0,0,0,0,0,55.3,10,1
kellech01,3790,189,0.928,725,760,0.286,0,0,0,0,0,0,0,43.8,5,0
stephve01,6497,247,0.815,1001,1174,0.286,0,0,0,0,0,0,0,46.2,8,0
whitebi03,5972,202,0.806,843,870,0.286,0,0,0,0,0,0,0,38.6,8,0
vernomi01,8731,172,0.787,1196,1311,0.286,0,0,0,0,0,0,0,35.6,7,0
millijo01,2964,49,0.774,440,497,0.286,0,0,0,0,0,0,0,20.3,0,0
pinsova01,9645,256,0.769,1365,1169,0.286,0,0,0,0,0,0,0,54.2,4,0
kressre01,5087,89,0.767,691,799,0.286,9,0,0,13,2.11,0,6,14,0,0
gonzato01,5195,103,0.763,690,615,0.286,0,0,0,0,0,0,0,27,0,0
aloufe01,7339,206,0.761,985,852,0.286,0,0,0,0,0,0,0,42.2,3,0
weathro01,2781,43,0.749,415,290,0.286,0,0,0,0,0,0,0,9.1,0,0
lacyle01,4549,91,0.749,650,458,0.286,0,0,0,0,0,0,0,20.2,0,0
loducpa01,3892,80,0.746,483,481,0.286,0,0,0,0,0,0,0,17.8,4,0
engliwo01,4746,32,0.744,801,422,0.286,0,0,0,0,0,0,0,27,1,0
renteed01,8142,140,0.741,1200,923,0.286,0,0,0,0,0,0,0,32.4,5,0
roweja01,4386,28,0.715,764,644,0.286,0,0,0,0,0,0,0,28.4,0,0
adamssp01,5557,9,0.696,844,394,0.286,0,0,0,0,0,0,0,17.5,0,0
groatdi01,7484,39,0.696,829,707,0.286,0,0,0,0,0,0,0,36.9,10,0
coonejo01,3372,2,0.671,409,219,0.286,795,34,44,3.72,1.36,6,224,17.7,0,0
ayalalu01,14,0,0.643,0,0,0.286,554,38,47,3.35,1.3,19,367,8.1,0,0
lidgebr01,7,0,0.4,0,2,0.286,603,26,32,3.54,1.29,225,799,7.9,2,0
rosenal01,3725,192,0.879,603,717,0.285,0,0,0,0,0,0,0,32.4,4,0
yastrca01,11988,452,0.841,1816,1844,0.285,0,0,0,0,0,0,0,96.5,18,1
berrayo01,7555,358,0.83,1175,1430,0.285,0,0,0,0,0,0,0,59.4,18,1
ethiean01,4800,162,0.822,641,687,0.285,0,0,0,0,0,0,0,21.5,2,0
leeca01,7983,358,0.822,1125,1363,0.285,0,0,0,0,0,0,0,28.3,3,0
pafkoan01,6292,213,0.799,844,976,0.285,0,0,0,0,0,0,0,36.8,5,0
guillca01,4673,124,0.798,733,660,0.285,0,0,0,0,0,0,0,27.7,3,0
coopewa01,4702,173,0.796,573,812,0.285,0,0,0,0,0,0,0,27.3,8,0
sandbry01,8385,282,0.796,1318,1061,0.285,0,0,0,0,0,0,0,68,10,1
dykstle01,4559,81,0.794,802,404,0.285,0,0,0,0,0,0,0,42.4,3,0
tejadmi01,8434,307,0.792,1230,1302,0.285,0,0,0,0,0,0,0,47.1,6,0
cedence01,7310,199,0.79,1084,976,0.285,0,0,0,0,0,0,0,52.9,4,0
coninje01,6957,214,0.79,870,1071,0.285,0,0,0,0,0,0,0,19.5,2,0
simmote01,8680,248,0.785,1074,1389,0.285,0,0,0,0,0,0,0,50.3,8,1
yountro01,11008,251,0.772,1632,1406,0.285,0,0,0,0,0,0,0,77.4,3,1
cranddo01,887,9,0.77,109,126,0.285,1546,102,62,2.92,1.24,25,606,21,0,0
trammal01,8288,185,0.767,1231,1003,0.285,0,0,0,0,0,0,0,70.7,6,1
careyma01,9363,70,0.747,1545,800,0.285,0,0,0,0,0,0,0,55.3,0,1
danniha01,2971,57,0.745,363,397,0.285,0,0,0,0,0,0,0,14.6,4,0
comorad01,2787,28,0.739,404,417,0.285,0,0,0,0,0,0,0,4.8,0,0
maddoga01,6331,117,0.733,777,754,0.285,0,0,0,0,0,0,0,36.8,0,0
mooreed01,2474,13,0.725,360,257,0.285,0,0,0,0,0,0,0,6.6,0,0
waitked01,4254,24,0.718,528,373,0.285,0,0,0,0,0,0,0,14.5,1,0
jonesfi01,6747,21,0.715,1180,631,0.285,0,0,0,0,0,0,0,43.3,0,0
milancl01,7359,17,0.706,1004,617,0.285,0,0,0,0,0,0,0,40,0,0
wilsowi02,7731,41,0.702,1169,585,0.285,0,0,0,0,0,0,0,46.2,2,0
schuljo03,1959,15,0.697,235,249,0.285,0,0,0,0,0,0,0,1.5,0,0
griffke02,9801,630,0.908,1662,1836,0.284,0,0,0,0,0,0,0,83.8,13,1
edmonji01,6858,393,0.903,1251,1199,0.284,0,0,0,0,0,0,0,60.4,4,0
mcgrifr01,8757,493,0.886,1349,1550,0.284,0,0,0,0,0,0,0,52.6,5,1
mitchke01,4134,234,0.88,630,760,0.284,0,0,0,0,0,0,0,29.1,2,0
woodlge01,5587,147,0.817,830,830,0.284,0,0,0,0,0,0,0,33.3,1,0
ennisde01,7254,288,0.812,985,1284,0.284,0,0,0,0,0,0,0,30.1,3,0
whitero02,5357,198,0.798,756,768,0.284,0,0,0,0,0,0,0,28.2,1,0
schanwa01,5307,59,0.794,769,710,0.284,0,0,0,0,0,0,0,47.9,0,0
damonjo01,9736,235,0.785,1668,1139,0.284,0,0,0,0,0,0,0,56.3,2,0
rothbr01,2831,30,0.783,427,422,0.284,0,0,0,0,0,0,0,16.8,0,0
alfoned01,5385,146,0.782,777,744,0.284,0,0,0,0,0,0,0,28.7,1,0
cruzjo01,7917,165,0.774,1036,1077,0.284,0,0,0,0,0,0,0,54.4,2,0
stengca01,4288,60,0.766,575,535,0.284,0,0,0,0,0,0,0,20.2,0,0
randajo01,5428,123,0.765,697,739,0.284,0,0,0,0,0,0,0,21.4,0,0
hillesh02,3570,108,0.761,463,490,0.284,0,0,0,0,0,0,0,6.3,2,0
ellsbja01,4846,104,0.759,749,512,0.284,0,0,0,0,0,0,0,31.2,1,0
winnra01,6186,110,0.759,863,662,0.284,0,0,0,0,0,0,0,27.5,1,0
bartedi01,7629,79,0.746,1130,710,0.284,0,0,0,0,0,0,0,41.7,2,0
loneyja01,5023,108,0.746,528,669,0.284,0,0,0,0,0,0,0,11.3,0,0
mcganda01,5226,42,0.745,842,727,0.284,0,0,0,0,0,0,0,34,0,0
highan01,4400,44,0.738,618,482,0.284,0,0,0,0,0,0,0,12.5,0,0
strunam01,4999,15,0.733,696,530,0.284,0,0,0,0,0,0,0,28,0,0
powervi01,6046,126,0.726,765,658,0.284,0,0,0,0,0,0,0,15.3,6,0
lewisdu01,5351,38,0.717,612,793,0.284,1,0,0,18,3,0,1,21.2,0,0
templjo01,5218,22,0.714,720,395,0.284,0,0,0,0,0,0,0,17.2,6,0
almadme01,2483,15,0.709,363,197,0.284,0,0,0,0,0,0,0,1.1,0,0
doughpa01,4558,17,0.706,678,413,0.284,0,0,0,0,0,0,0,17.8,0,0
wilsoji01,4778,32,0.706,580,621,0.284,0,0,0,0,0,0,0,11.3,2,0
dickebu01,1762,4,0.681,302,127,0.284,0,0,0,0,0,0,0,7.1,0,0
fieldpr01,5821,319,0.888,862,1028,0.283,0,0,0,0,0,0,0,23.8,6,0
dobyla01,5348,253,0.876,960,970,0.283,0,0,0,0,0,0,0,56.5,7,1
greensh01,7082,328,0.849,1129,1070,0.283,0,0,0,0,0,0,0,34.7,2,0
gonzalu01,9157,354,0.846,1412,1439,0.283,0,0,0,0,0,0,0,51.6,5,0
lynnfr01,6925,306,0.844,1063,1111,0.283,0,0,0,0,0,0,0,50.2,9,0
gordosi01,4992,202,0.843,735,805,0.283,0,0,0,0,0,0,0,38.3,2,0
ramirar01,8136,386,0.833,1098,1417,0.283,0,0,0,0,0,0,0,32.4,3,0
winfida01,11003,465,0.828,1669,1833,0.283,0,0,0,0,0,0,0,64.2,12,1
robinfl01,3284,67,0.774,458,426,0.283,0,0,0,0,0,0,0,17.9,0,0
woodjo02,1952,23,0.768,266,325,0.283,1434,117,57,2.03,1.09,11,989,40.1,0,0
slaugdo01,4063,77,0.75,415,476,0.283,0,0,0,0,0,0,0,19.4,0,0
younger01,6119,79,0.749,996,543,0.283,0,0,0,0,0,0,0,18.8,1,0
simonra01,1609,49,0.742,172,237,0.283,0,0,0,0,0,0,0,0.3,0,0
phillja02,892,9,0.74,111,101,0.283,5,0,0,7.2,1.6,0,2,1,0,0
kreevmi01,4676,45,0.737,676,514,0.283,0,0,0,0,0,0,0,16.5,1,0
youngde03,4108,109,0.737,473,566,0.283,0,0,0,0,0,0,0,3.2,0,0
delahji01,4091,19,0.73,520,489,0.283,5,0,0,1.8,2.2,0,0,18.9,0,0
bordafr01,2632,14,0.697,410,270,0.283,0,0,0,0,0,0,0,2.1,0,0
cashda01,5554,21,0.692,732,426,0.283,0,0,0,0,0,0,0,25.6,3,0
garcida01,3914,36,0.68,490,323,0.283,0,0,0,0,0,0,0,7.2,2,0
clappjo01,2523,7,0.668,459,279,0.283,0,0,0,0,0,0,0,19.1,0,0
beckegl01,5208,22,0.663,685,360,0.283,0,0,0,0,0,0,0,15.6,4,0
stargwi01,7927,475,0.889,1194,1540,0.282,0,0,0,0,0,0,0,57.5,7,1
salmoti01,5934,299,0.883,986,1016,0.282,0,0,0,0,0,0,0,40.5,0,0
henrito01,4603,183,0.873,901,795,0.282,0,0,0,0,0,0,0,39.6,5,0
hrbekke01,6192,293,0.848,903,1086,0.282,0,0,0,0,0,0,0,38.6,1,0
singlke01,7189,246,0.824,985,1065,0.282,0,0,0,0,0,0,0,41.8,3,0
matsuhi01,4442,175,0.822,656,760,0.282,0,0,0,0,0,0,0,21.2,2,0
spencst01,3871,95,0.806,541,575,0.282,0,0,0,0,0,0,0,22.8,4,0
carutbo01,2465,29,0.791,508,359,0.282,2828,218,99,2.84,1.16,3,900,59.5,0,0
skowrbi01,5547,211,0.791,681,888,0.282,0,0,0,0,0,0,0,27.1,8,0
valoel01,5029,58,0.789,768,601,0.282,0,0,0,0,0,0,0,28.8,0,0
jordabr01,5160,184,0.788,755,821,0.282,0,0,0,0,0,0,0,32.9,1,0
titusjo01,4960,38,0.758,738,561,0.282,0,0,0,0,0,0,0,30,0,0
bochtbr01,5233,100,0.756,643,658,0.282,0,0,0,0,0,0,0,19.5,1,0
surhobj01,8258,188,0.745,1062,1153,0.282,0,0,0,0,0,0,0,0,1,0
erstada01,6024,124,0.743,913,699,0.282,0,0,0,0,0,0,0,32.3,2,0
mccurha01,1157,9,0.742,148,148,0.282,0,0,0,0,0,0,0,2.7,0,0
pacioto01,4121,86,0.74,494,503,0.282,0,0,0,0,0,0,0,7.6,1,0
escobyu01,5315,90,0.736,689,519,0.282,0,0,0,0,0,0,0,26.8,0,0
muellhe01,2118,22,0.731,296,272,0.282,0,0,0,0,0,0,0,3.4,0,0
mannle01,4716,44,0.73,677,503,0.282,0,0,0,0,0,0,0,14.1,0,0
daviski01,1824,19,0.729,281,171,0.282,0,0,0,0,0,0,0,4.5,0,0
vinafe01,4240,40,0.727,627,343,0.282,0,0,0,0,0,0,0,12.3,1,0
tablepa01,3911,47,0.724,454,512,0.282,0,0,0,0,0,0,0,3.1,1,0
pytlafr01,2399,7,0.718,316,272,0.282,0,0,0,0,0,0,0,8.6,0,0
keppije01,2882,45,0.713,324,295,0.282,0,0,0,0,0,0,0,1.1,0,0
siebedi01,3917,32,0.711,439,482,0.282,0,0,0,0,0,0,0,7.3,1,0
casege01,5016,21,0.699,785,377,0.282,0,0,0,0,0,0,0,18.1,4,0
shaffor01,3552,11,0.693,601,317,0.282,0,0,0,0,0,0,0,19.4,0,0
silvech01,482,1,0.684,34,52,0.282,0,0,0,0,0,0,0,1.1,0,0
guerrwi01,1678,11,0.677,197,127,0.282,0,0,0,0,0,0,0,-1.8,0,0
youklke01,3749,150,0.86,653,618,0.281,0,0,0,0,0,0,0,32.4,3,0
leede02,6962,331,0.86,1081,1078,0.281,0,0,0,0,0,0,0,34.6,2,0
rolensc01,7398,316,0.854,1211,1287,0.281,0,0,0,0,0,0,0,70.1,7,1
morneju01,5699,247,0.829,772,985,0.281,0,0,0,0,0,0,0,27,4,0
matthga01,7147,234,0.803,1083,978,0.281,0,0,0,0,0,0,0,30.4,1,0
goodmiv01,3928,95,0.797,609,525,0.281,0,0,0,0,0,0,0,25,2,0
biggicr01,10876,291,0.796,1844,1175,0.281,0,0,0,0,0,0,0,65.5,7,1
litwhda01,3494,107,0.78,428,451,0.281,0,0,0,0,0,0,0,18.5,1,0
bellgu01,6478,206,0.775,865,942,0.281,0,0,0,0,0,0,0,15.7,4,0
walketi01,5067,118,0.766,696,679,0.281,0,0,0,0,0,0,0,25.7,0,0
kammwi01,5851,29,0.756,802,826,0.281,0,0,0,0,0,0,0,35.5,0,0
hoopeha01,8785,75,0.755,1429,817,0.281,2,0,0,0,1.5,0,0,53.6,0,1
koneted01,7649,74,0.749,972,992,0.281,16,1,1,4.5,1.63,0,6,46.5,0,0
pippwa01,6914,90,0.749,974,998,0.281,0,0,0,0,0,0,0,31.7,0,0
furcara01,6477,113,0.748,1063,587,0.281,0,0,0,0,0,0,0,0,3,0
avilabo01,4620,80,0.747,725,467,0.281,0,0,0,0,0,0,0,28.4,3,0
jonescl01,4263,93,0.743,565,524,0.281,0,0,0,0,0,0,0,18.1,1,0
ferreri01,6028,28,0.741,687,734,0.281,0,0,0,0,0,0,0,30.8,8,1
cromawa01,3927,61,0.738,459,391,0.281,0,0,0,0,0,0,0,16.3,0,0
gloadro01,1673,34,0.733,195,222,0.281,1,0,0,0,2,0,0,-0.3,0,0
fribebe01,4169,38,0.729,544,471,0.281,4,0,0,4.5,1.75,0,1,4.6,0,0
whitfte01,1913,33,0.724,233,179,0.281,0,0,0,0,0,0,0,5.7,0,0
bumbral01,5053,54,0.721,778,402,0.281,0,0,0,0,0,0,0,24.5,1,0
podsesc01,3906,42,0.718,563,312,0.281,0,0,0,0,0,0,0,6.9,1,0
treadje01,2119,28,0.709,244,208,0.281,0,0,0,0,0,0,0,6.1,0,0
laporfr01,4212,15,0.708,501,560,0.281,0,0,0,0,0,0,0,17.6,0,0
mooredo01,57,0,0.703,3,11,0.281,654,43,40,3.67,1.35,89,416,6.9,1,0
holmedu01,3605,17,0.703,540,375,0.281,26,1,1,6.58,2.08,0,3,9.2,0,0
saxst01,6940,54,0.693,913,550,0.281,0,0,0,0,0,0,0,25.7,5,0
myershy01,4910,32,0.69,555,559,0.281,0,0,0,0,0,0,0,8.8,0,0
lucasre01,1439,3,0.687,155,190,0.281,2542,157,135,3.72,1.26,7,602,44.7,0,0
livinsc01,1533,17,0.686,163,177,0.281,0,0,0,0,0,0,0,2.3,0,0
willsma01,7588,20,0.661,1067,458,0.281,0,0,0,0,0,0,0,39.6,7,0
delgaca01,7283,473,0.929,1241,1512,0.28,0,0,0,0,0,0,0,44.4,2,0
ferrewe01,1176,38,0.797,175,208,0.28,2623,193,128,4.04,1.48,13,985,60.1,2,0
edwarha01,2191,51,0.783,285,276,0.28,0,0,0,0,0,0,0,10.9,0,0
hendest01,3484,68,0.765,459,428,0.28,0,0,0,0,0,0,0,11.5,0,0
dykesji01,8046,108,0.764,1108,1071,0.28,2,0,0,4.5,1.5,1,0,34.7,2,0
germaes01,1016,8,0.745,159,111,0.28,0,0,0,0,0,0,0,1.6,0,0
josefe01,2527,54,0.743,322,324,0.28,0,0,0,0,0,0,0,6.4,1,0
gessldo01,2969,14,0.74,370,363,0.28,0,0,0,0,0,0,0,16.6,0,0
moorete01,4700,80,0.739,719,513,0.28,1,0,0,0,0,0,1,21.7,4,0
pierzaj01,7290,188,0.739,807,909,0.28,0,0,0,0,0,0,0,0,2,0
paganan01,4084,64,0.738,584,414,0.28,0,0,0,0,0,0,0,18,0,0
puhlte01,4855,62,0.737,676,435,0.28,0,0,0,0,0,0,0,28.3,1,0
cuccito01,6184,94,0.737,730,884,0.28,0,0,0,0,0,0,0,33.9,3,0
burkeed01,3516,30,0.73,747,413,0.28,0,0,0,0,0,0,0,8.2,0,0
